2891360, 0.07012939, 0.03564453, -1.02179, -1.47, 1.19, 0
2891445, 0.07012939, 0.03564453, -1.02179, -1.47, 1.19, 0
2891530, 0.07177734, 0.03399658, -1.019775, -1.54, 1.19, 0.07
2891616, 0.07177734, 0.03399658, -1.019775, -1.54, 1.19, 0.07
2891701, 0.07177734, 0.03399658, -1.019775, -1.54, 1.19, 0.07
2891786, 0.07067871, 0.034729, -1.020813, -1.96, 1.19, 0.35
2891872, 0.07067871, 0.034729, -1.020813, -1.96, 1.19, 0.35
2891957, 0.07067871, 0.034729, -1.020813, -1.96, 1.19, 0.35
2892042, 0.07092285, 0.03399658, -1.021179, -2.45, 0.91, 0.28
2892128, 0.07092285, 0.03399658, -1.021179, -2.45, 0.91, 0.28
2892213, 0.07092285, 0.03399658, -1.021179, -2.45, 0.91, 0.28
2892298, 0.0682373, 0.03259277, -1.023987, -2.73, 0.91, -0.07
2892384, 0.0682373, 0.03259277, -1.023987, -2.73, 0.91, -0.07
2892469, 0.0682373, 0.03259277, -1.023987, -2.73, 0.91, -0.07
2892554, 0.06781006, 0.03381348, -1.023926, -2.38, 1.12, 0.07
2892640, 0.06781006, 0.03381348, -1.023926, -2.38, 1.12, 0.07
2892725, 0.06781006, 0.03381348, -1.023926, -2.38, 1.12, 0.07
2892811, 0.06939697, 0.03662109, -1.023132, -2.1, 1.19, 0.35
2892896, 0.06939697, 0.03662109, -1.023132, -2.1, 1.19, 0.35
2892981, 0.06939697, 0.03662109, -1.023132, -2.1, 1.19, 0.35
2893067, 0.07165527, 0.0378418, -1.0224, -1.96, 1.19, 0.42
2893152, 0.07165527, 0.0378418, -1.0224, -1.96, 1.19, 0.42
2893237, 0.07165527, 0.0378418, -1.0224, -1.96, 1.19, 0.42
2893323, 0.07116699, 0.03863525, -1.022888, -2.03, 0.98, 0.49
2893408, 0.07116699, 0.03863525, -1.022888, -2.03, 0.98, 0.49
2893493, 0.07116699, 0.03863525, -1.022888, -2.03, 0.98, 0.49
2893579, 0.07147217, 0.03625488, -1.021545, -2.17, 0.7, 0.35
2893664, 0.07147217, 0.03625488, -1.021545, -2.17, 0.7, 0.35
2893749, 0.07147217, 0.03625488, -1.021545, -2.17, 0.7, 0.35
2893835, 0.06866455, 0.03778076, -1.02063, -2.38, 0.7, 0
2893920, 0.06866455, 0.03778076, -1.02063, -2.38, 0.7, 0
2894005, 0.06866455, 0.03778076, -1.02063, -2.38, 0.7, 0
2894091, 0.06982422, 0.03820801, -1.024536, -2.45, 0.98, -0.07
2894176, 0.06982422, 0.03820801, -1.024536, -2.45, 0.98, -0.07
2894261, 0.06982422, 0.03820801, -1.024536, -2.45, 0.98, -0.07
2894347, 0.06994629, 0.03643799, -1.023682, -2.17, 1.26, 0
2894432, 0.06994629, 0.03643799, -1.023682, -2.17, 1.26, 0
2894518, 0.06994629, 0.03643799, -1.023682, -2.17, 1.26, 0
2894603, 0.07208252, 0.03637695, -1.02356, -1.82, 1.4, 0.28
2894688, 0.07208252, 0.03637695, -1.02356, -1.82, 1.4, 0.28
2894774, 0.07208252, 0.03637695, -1.02356, -1.82, 1.4, 0.28
2894859, 0.07214355, 0.03790283, -1.02417, -1.47, 1.47, 0.28
2894944, 0.07214355, 0.03790283, -1.02417, -1.47, 1.47, 0.28
2895030, 0.07214355, 0.03790283, -1.02417, -1.47, 1.47, 0.28
2895115, 0.07196045, 0.03887939, -1.02301, -1.54, 1.19, 0.14
2895200, 0.07196045, 0.03887939, -1.02301, -1.54, 1.19, 0.14
2895286, 0.07196045, 0.03887939, -1.02301, -1.54, 1.19, 0.14
2895371, 0.07183838, 0.03894043, -1.019531, -1.54, 0.91, -0.07
2895456, 0.07183838, 0.03894043, -1.019531, -1.54, 0.91, -0.07
2895542, 0.07183838, 0.03894043, -1.019531, -1.54, 0.91, -0.07
2895627, 0.07244873, 0.03918457, -1.022278, -1.4, 0.84, -0.21
2895712, 0.07244873, 0.03918457, -1.022278, -1.4, 0.84, -0.21
2895798, 0.07244873, 0.03918457, -1.022278, -1.4, 0.84, -0.21
2895883, 0.07202148, 0.03887939, -1.024963, -1.47, 0.7, -0.35
2895969, 0.07202148, 0.03887939, -1.024963, -1.47, 0.7, -0.35
2896054, 0.07202148, 0.03887939, -1.024963, -1.47, 0.7, -0.35
2896139, 0.07006836, 0.03796387, -1.021851, -1.19, 0.49, -0.42
2896225, 0.07006836, 0.03796387, -1.021851, -1.19, 0.49, -0.42
2896310, 0.07006836, 0.03796387, -1.021851, -1.19, 0.49, -0.42
2896395, 0.07147217, 0.03643799, -1.024109, -1.19, 0.42, -0.42
2896481, 0.07147217, 0.03643799, -1.024109, -1.19, 0.42, -0.42
2896566, 0.07147217, 0.03643799, -1.024109, -1.19, 0.42, -0.42
2896651, 0.07391357, 0.03808594, -1.025269, -1.26, 0.49, -0.56
2896737, 0.07391357, 0.03808594, -1.025269, -1.26, 0.49, -0.56
2896822, 0.07391357, 0.03808594, -1.025269, -1.26, 0.49, -0.56
2896907, 0.07244873, 0.03790283, -1.022156, -1.05, 0.49, -0.63
2896993, 0.07244873, 0.03790283, -1.022156, -1.05, 0.49, -0.63
2897078, 0.07244873, 0.03790283, -1.022156, -1.05, 0.49, -0.63
2897163, 0.07086182, 0.03717041, -1.023132, -1.05, 0.49, -0.63
2897249, 0.07086182, 0.03717041, -1.023132, -1.05, 0.49, -0.63
2897334, 0.07086182, 0.03717041, -1.023132, -1.05, 0.49, -0.63
2897419, 0.07287598, 0.03656006, -1.0224, -1.12, 0.42, -0.56
2897505, 0.07287598, 0.03656006, -1.0224, -1.12, 0.42, -0.56
2897590, 0.07287598, 0.03656006, -1.0224, -1.12, 0.42, -0.56
2897676, 0.07165527, 0.03790283, -1.023193, -0.98, 0.42, -0.56
2897761, 0.07165527, 0.03790283, -1.023193, -0.98, 0.42, -0.56
2897846, 0.07165527, 0.03790283, -1.023193, -0.98, 0.42, -0.56
2897932, 0.07189941, 0.03778076, -1.025208, -0.91, 0.28, -0.42
2898017, 0.07189941, 0.03778076, -1.025208, -0.91, 0.28, -0.42
2898102, 0.07189941, 0.03778076, -1.025208, -0.91, 0.28, -0.42
2898188, 0.07128906, 0.03778076, -1.022339, -0.63, 0.14, -0.42
2898273, 0.07128906, 0.03778076, -1.022339, -0.63, 0.14, -0.42
2898358, 0.07128906, 0.03778076, -1.022339, -0.63, 0.14, -0.42
2898444, 0.07110596, 0.0378418, -1.020203, -0.63, 0.21, -0.49
2898529, 0.07110596, 0.0378418, -1.020203, -0.63, 0.21, -0.49
2898614, 0.07110596, 0.0378418, -1.020203, -0.63, 0.21, -0.49
2898700, 0.07110596, 0.04034424, -1.022461, -0.84, 0.21, -0.35
2898785, 0.07110596, 0.04034424, -1.022461, -0.84, 0.21, -0.35
2898870, 0.07110596, 0.04034424, -1.022461, -0.84, 0.21, -0.35
2898956, 0.07098389, 0.0378418, -1.022705, -0.91, 0.21, -0.28
2899041, 0.07098389, 0.0378418, -1.022705, -0.91, 0.21, -0.28
2899126, 0.07098389, 0.0378418, -1.022705, -0.91, 0.21, -0.28
2899212, 0.07293701, 0.03594971, -1.023254, -1.05, 0.21, -0.42
2899297, 0.07293701, 0.03594971, -1.023254, -1.05, 0.21, -0.42
2899383, 0.07293701, 0.03594971, -1.023254, -1.05, 0.21, -0.42
2899468, 0.07202148, 0.03674316, -1.022339, -1.26, 0.28, -0.56
2899553, 0.07202148, 0.03674316, -1.022339, -1.26, 0.28, -0.56
2899639, 0.07202148, 0.03674316, -1.022339, -1.26, 0.28, -0.56
2899724, 0.0703125, 0.03833008, -1.023438, -1.33, 0.28, -0.56
2899809, 0.0703125, 0.03833008, -1.023438, -1.33, 0.28, -0.56
2899895, 0.0703125, 0.03833008, -1.023438, -1.33, 0.28, -0.56
2899980, 0.07012939, 0.03814697, -1.024231, -1.4, 0.42, -0.63
2900065, 0.07012939, 0.03814697, -1.024231, -1.4, 0.42, -0.63
2900151, 0.07012939, 0.03814697, -1.024231, -1.4, 0.42, -0.63
2900236, 0.06921387, 0.03820801, -1.022461, -1.33, 0.7, -0.63
2900321, 0.06921387, 0.03820801, -1.022461, -1.33, 0.7, -0.63
2900407, 0.06921387, 0.03820801, -1.022461, -1.33, 0.7, -0.63
2900492, 0.07165527, 0.03845215, -1.023315, -1.26, 0.77, -0.63
2900577, 0.07165527, 0.03845215, -1.023315, -1.26, 0.77, -0.63
2900663, 0.07165527, 0.03845215, -1.023315, -1.26, 0.77, -0.63
2900748, 0.07067871, 0.03924561, -1.022278, -1.05, 0.84, -0.63
2900834, 0.07067871, 0.03924561, -1.022278, -1.05, 0.84, -0.63
2900919, 0.07067871, 0.03924561, -1.022278, -1.05, 0.84, -0.63
2901004, 0.07049561, 0.03875732, -1.0224, -0.84, 0.7, -0.56
2901090, 0.07049561, 0.03875732, -1.0224, -0.84, 0.7, -0.56
2901175, 0.07049561, 0.03875732, -1.0224, -0.84, 0.7, -0.56
2901260, 0.07177734, 0.03625488, -1.02063, -0.7, 0.56, -0.56
2901346, 0.07177734, 0.03625488, -1.02063, -0.7, 0.56, -0.56
2901431, 0.07177734, 0.03625488, -1.02063, -0.7, 0.56, -0.56
2901516, 0.07208252, 0.03668213, -1.020691, -0.42, 0.42, -0.7
2901602, 0.07208252, 0.03668213, -1.020691, -0.42, 0.42, -0.7
2901687, 0.07208252, 0.03668213, -1.020691, -0.42, 0.42, -0.7
2901772, 0.07092285, 0.03759766, -1.022217, -0.14, 0.21, -0.7
2901858, 0.07092285, 0.03759766, -1.022217, -0.14, 0.21, -0.7
2901943, 0.07092285, 0.03759766, -1.022217, -0.14, 0.21, -0.7
2902028, 0.07019043, 0.03796387, -1.02356, -0.42, 0.07, -0.84
2902114, 0.07019043, 0.03796387, -1.02356, -0.42, 0.07, -0.84
2902199, 0.07019043, 0.03796387, -1.02356, -0.42, 0.07, -0.84
2902284, 0.07116699, 0.03613281, -1.022644, -0.49, 0.14, -0.84
2902370, 0.07116699, 0.03613281, -1.022644, -0.49, 0.14, -0.84
2902455, 0.07116699, 0.03613281, -1.022644, -0.49, 0.14, -0.84
2902541, 0.06933594, 0.03778076, -1.021545, -0.42, 0.21, -0.77
2902626, 0.06933594, 0.03778076, -1.021545, -0.42, 0.21, -0.77
2902711, 0.06933594, 0.03778076, -1.021545, -0.42, 0.21, -0.77
2902797, 0.06933594, 0.03875732, -1.021606, -0.56, 0.14, -0.63
2902882, 0.06933594, 0.03875732, -1.021606, -0.56, 0.14, -0.63
2902967, 0.06933594, 0.03875732, -1.021606, -0.56, 0.14, -0.63
2903053, 0.06933594, 0.03900146, -1.021606, -0.63, 0.14, -0.63
2903138, 0.06933594, 0.03900146, -1.021606, -0.63, 0.14, -0.63
2903223, 0.06933594, 0.03900146, -1.021606, -0.63, 0.14, -0.63
2903309, 0.06951904, 0.03674316, -1.022095, -0.63, 0.14, -0.7
2903394, 0.06951904, 0.03674316, -1.022095, -0.63, 0.14, -0.7
2903479, 0.06951904, 0.03674316, -1.022095, -0.63, 0.14, -0.7
2903565, 0.06817627, 0.03747559, -1.020874, -0.84, 0.42, -0.7
2903650, 0.06817627, 0.03747559, -1.020874, -0.84, 0.42, -0.7
2903735, 0.06817627, 0.03747559, -1.020874, -0.84, 0.42, -0.7
2903821, 0.07043457, 0.03930664, -1.02301, -1.19, 0.56, -0.56
2903906, 0.07043457, 0.03930664, -1.02301, -1.19, 0.56, -0.56
2903991, 0.07043457, 0.03930664, -1.02301, -1.19, 0.56, -0.56
2904077, 0.07263184, 0.03692627, -1.022583, -1.4, 0.63, -0.56
2904162, 0.07263184, 0.03692627, -1.022583, -1.4, 0.63, -0.56
2904248, 0.07263184, 0.03692627, -1.022583, -1.4, 0.63, -0.56
2904333, 0.07086182, 0.03887939, -1.020447, -1.47, 0.56, -0.56
2904418, 0.07086182, 0.03887939, -1.020447, -1.47, 0.56, -0.56
2904504, 0.07086182, 0.03887939, -1.020447, -1.47, 0.56, -0.56
2904589, 0.07116699, 0.04046631, -1.0224, -1.47, 0.63, -0.7
2904674, 0.07116699, 0.04046631, -1.0224, -1.47, 0.63, -0.7
2904760, 0.07116699, 0.04046631, -1.0224, -1.47, 0.63, -0.7
2904845, 0.06945801, 0.0413208, -1.023071, -1.19, 0.49, -0.84
2904930, 0.06945801, 0.0413208, -1.023071, -1.19, 0.49, -0.84
2905016, 0.06945801, 0.0413208, -1.023071, -1.19, 0.49, -0.84
