15787, 0.3016968, -0.3009644, -0.9573975, -0.98, 0.63, -0.42
15873, 0.3016968, -0.3009644, -0.9573975, -0.98, 0.63, -0.42
15958, 0.3016968, -0.3009644, -0.9573975, -0.98, 0.63, -0.42
16043, 0.303833, -0.3010864, -0.958252, -0.98, 0.63, -0.42
16129, 0.303833, -0.3010864, -0.958252, -0.98, 0.63, -0.42
16214, 0.303833, -0.3010864, -0.958252, -0.98, 0.63, -0.42
16299, 0.3013916, -0.3023682, -0.9610596, -1.05, 0.56, -0.42
16385, 0.3013916, -0.3023682, -0.9610596, -1.05, 0.56, -0.42
16470, 0.3013916, -0.3023682, -0.9610596, -1.05, 0.56, -0.42
16555, 0.3025513, -0.3011475, -0.9616089, -1.05, 0.56, -0.49
16641, 0.3025513, -0.3011475, -0.9616089, -1.05, 0.56, -0.49
16726, 0.3025513, -0.3011475, -0.9616089, -1.05, 0.56, -0.49
16811, 0.3027344, -0.3010254, -0.9603882, -0.98, 0.56, -0.42
16897, 0.3027344, -0.3010254, -0.9603882, -0.98, 0.56, -0.42
16982, 0.3027344, -0.3010254, -0.9603882, -0.98, 0.56, -0.42
17067, 0.3026733, -0.3016357, -0.9590454, -0.98, 0.63, -0.49
17153, 0.3026733, -0.3016357, -0.9590454, -0.98, 0.63, -0.49
17238, 0.3026733, -0.3016357, -0.9590454, -0.98, 0.63, -0.49
17323, 0.3016968, -0.302124, -0.9570923, -0.91, 0.49, -0.49
17409, 0.3016968, -0.302124, -0.9570923, -0.91, 0.49, -0.49
17494, 0.3016968, -0.302124, -0.9570923, -0.91, 0.49, -0.49
17579, 0.3034058, -0.3015747, -0.9557495, -0.98, 0.56, -0.49
17665, 0.3034058, -0.3015747, -0.9557495, -0.98, 0.56, -0.49
17750, 0.3034058, -0.3015747, -0.9557495, -0.98, 0.56, -0.49
17835, 0.3016357, -0.3015137, -0.9571533, -0.98, 0.63, -0.42
17921, 0.3016357, -0.3015137, -0.9571533, -0.98, 0.63, -0.42
18006, 0.3016357, -0.3015137, -0.9571533, -0.98, 0.63, -0.42
18091, 0.302124, -0.3016968, -0.9594116, -0.91, 0.56, -0.49
18177, 0.302124, -0.3016968, -0.9594116, -0.91, 0.56, -0.49
18262, 0.302124, -0.3016968, -0.9594116, -0.91, 0.56, -0.49
18347, 0.3010864, -0.3013916, -0.9610596, -0.91, 0.56, -0.49
18433, 0.3010864, -0.3013916, -0.9610596, -0.91, 0.56, -0.49
18518, 0.3010864, -0.3013916, -0.9610596, -0.91, 0.56, -0.49
18603, 0.3015137, -0.3008423, -0.9597778, -0.98, 0.49, -0.49
18689, 0.3015137, -0.3008423, -0.9597778, -0.98, 0.49, -0.49
18774, 0.3015137, -0.3008423, -0.9597778, -0.98, 0.49, -0.49
18859, 0.300415, -0.2985229, -0.9603271, -0.98, 0.56, -0.56
18945, 0.300415, -0.2985229, -0.9603271, -0.98, 0.56, -0.56
19030, 0.300415, -0.2985229, -0.9603271, -0.98, 0.56, -0.56
19115, 0.302002, -0.3001099, -0.9595337, -1.05, 0.56, -0.42
19201, 0.302002, -0.3001099, -0.9595337, -1.05, 0.56, -0.42
19286, 0.302002, -0.3001099, -0.9595337, -1.05, 0.56, -0.42
19371, 0.3010864, -0.3018188, -0.9592285, -0.98, 0.63, -0.49
19457, 0.3010864, -0.3018188, -0.9592285, -0.98, 0.63, -0.49
19542, 0.3010864, -0.3018188, -0.9592285, -0.98, 0.63, -0.49
19627, 0.3034058, -0.3007813, -0.9596558, -0.98, 0.63, -0.49
19713, 0.3034058, -0.3007813, -0.9596558, -0.98, 0.63, -0.49
19798, 0.3034058, -0.3007813, -0.9596558, -0.98, 0.63, -0.49
19884, 0.3034668, -0.302002, -0.9603882, -0.77, 0.56, -0.42
19969, 0.3034668, -0.302002, -0.9603882, -0.77, 0.56, -0.42
20054, 0.3034668, -0.302002, -0.9603882, -0.77, 0.56, -0.42
20140, 0.3015137, -0.300415, -0.9573975, -0.77, 0.49, -0.35
20225, 0.3015137, -0.300415, -0.9573975, -0.77, 0.49, -0.35
20310, 0.3015137, -0.300415, -0.9573975, -0.77, 0.49, -0.35
20396, 0.3013916, -0.302124, -0.9589844, -0.98, 0.49, -0.42
20481, 0.3013916, -0.302124, -0.9589844, -0.98, 0.49, -0.42
20566, 0.3013916, -0.302124, -0.9589844, -0.98, 0.49, -0.42
20652, 0.3019409, -0.3012085, -0.9598999, -0.77, 0.56, -0.49
20737, 0.3019409, -0.3012085, -0.9598999, -0.77, 0.56, -0.49
20822, 0.3019409, -0.3012085, -0.9598999, -0.77, 0.56, -0.49
20908, 0.3021851, -0.3005371, -0.9562988, -0.77, 0.56, -0.42
20993, 0.3021851, -0.3005371, -0.9562988, -0.77, 0.56, -0.42
21078, 0.3021851, -0.3005371, -0.9562988, -0.77, 0.56, -0.42
21164, 0.3023071, -0.2994385, -0.9594727, -0.91, 0.49, -0.49
21249, 0.3023071, -0.2994385, -0.9594727, -0.91, 0.49, -0.49
21334, 0.3023071, -0.2994385, -0.9594727, -0.91, 0.49, -0.49
21420, 0.3017578, -0.3009644, -0.9588623, -0.98, 0.56, -0.49
21505, 0.3017578, -0.3009644, -0.9588623, -0.98, 0.56, -0.49
21590, 0.3017578, -0.3009644, -0.9588623, -0.98, 0.56, -0.49
21676, 0.3013306, -0.3009033, -0.9563599, -0.91, 0.56, -0.35
21761, 0.3013306, -0.3009033, -0.9563599, -0.91, 0.56, -0.35
21846, 0.3013306, -0.3009033, -0.9563599, -0.91, 0.56, -0.35
21932, 0.3024902, -0.3019409, -0.9592896, -1.05, 0.56, -0.35
22017, 0.3024902, -0.3019409, -0.9592896, -1.05, 0.56, -0.35
22102, 0.3024902, -0.3019409, -0.9592896, -1.05, 0.56, -0.35
22188, 0.3021851, -0.3016357, -0.9588013, -0.91, 0.56, -0.42
22273, 0.3021851, -0.3016357, -0.9588013, -0.91, 0.56, -0.42
22358, 0.3021851, -0.3016357, -0.9588013, -0.91, 0.56, -0.42
22444, 0.3015747, -0.3016968, -0.9584351, -1.05, 0.63, -0.42
22529, 0.3015747, -0.3016968, -0.9584351, -1.05, 0.63, -0.42
22614, 0.3015747, -0.3016968, -0.9584351, -1.05, 0.63, -0.42
22700, 0.3016968, -0.2998047, -0.9584961, -0.98, 0.56, -0.42
22785, 0.3016968, -0.2998047, -0.9584961, -0.98, 0.56, -0.42
22870, 0.3016968, -0.2998047, -0.9584961, -0.98, 0.56, -0.42
22956, 0.3036499, -0.3016968, -0.9587402, -0.98, 0.49, -0.35
23041, 0.3036499, -0.3016968, -0.9587402, -0.98, 0.49, -0.35
23126, 0.3036499, -0.3016968, -0.9587402, -0.98, 0.49, -0.35
23212, 0.3005981, -0.3021851, -0.9588013, -0.98, 0.56, -0.42
23297, 0.3005981, -0.3021851, -0.9588013, -0.98, 0.56, -0.42
23382, 0.3005981, -0.3021851, -0.9588013, -0.98, 0.56, -0.42
23468, 0.2992554, -0.302124, -0.9607544, -0.84, 0.63, -0.49
23553, 0.2992554, -0.302124, -0.9607544, -0.84, 0.63, -0.49
23638, 0.2992554, -0.302124, -0.9607544, -0.84, 0.63, -0.49
23724, 0.3012085, -0.3001099, -0.958374, -0.98, 0.63, -0.42
23809, 0.3012085, -0.3001099, -0.958374, -0.98, 0.63, -0.42
23894, 0.3012085, -0.3001099, -0.958374, -0.98, 0.63, -0.42
23980, 0.3026123, -0.2999878, -0.956665, -0.91, 0.56, -0.42
24065, 0.3026123, -0.2999878, -0.956665, -0.91, 0.56, -0.42
24150, 0.3026123, -0.2999878, -0.956665, -0.91, 0.56, -0.42
24236, 0.302063, -0.3011475, -0.9575806, -0.84, 0.49, -0.42
24321, 0.302063, -0.3011475, -0.9575806, -0.84, 0.49, -0.42
24406, 0.302063, -0.3011475, -0.9575806, -0.84, 0.49, -0.42
24492, 0.302124, -0.2988892, -0.9577637, -0.91, 0.56, -0.49
24577, 0.302124, -0.2988892, -0.9577637, -0.91, 0.56, -0.49
24662, 0.302124, -0.2988892, -0.9577637, -0.91, 0.56, -0.49
24748, 0.3010864, -0.3005371, -0.9578857, -0.91, 0.56, -0.56
24833, 0.3010864, -0.3005371, -0.9578857, -0.91, 0.56, -0.56
24918, 0.3010864, -0.3005371, -0.9578857, -0.91, 0.56, -0.56
25004, 0.3005371, -0.3012085, -0.9595337, -0.84, 0.49, -0.42
25089, 0.3005371, -0.3012085, -0.9595337, -0.84, 0.49, -0.42
25174, 0.3005371, -0.3012085, -0.9595337, -0.84, 0.49, -0.42
25260, 0.3027344, -0.3017578, -0.9577637, -0.91, 0.42, -0.49
25345, 0.3027344, -0.3017578, -0.9577637, -0.91, 0.42, -0.49
25430, 0.3027344, -0.3017578, -0.9577637, -0.91, 0.42, -0.49
25516, 0.302002, -0.3010254, -0.9588623, -0.91, 0.49, -0.49
25601, 0.302002, -0.3010254, -0.9588623, -0.91, 0.49, -0.49
25686, 0.302002, -0.3010254, -0.9588623, -0.91, 0.49, -0.49
25772, 0.2994385, -0.2994385, -0.958313, -0.91, 0.56, -0.42
25857, 0.2994385, -0.2994385, -0.958313, -0.91, 0.56, -0.42
25942, 0.2994385, -0.2994385, -0.958313, -0.91, 0.56, -0.42
26028, 0.3018799, -0.2991943, -0.9602661, -0.98, 0.49, -0.42
26113, 0.3018799, -0.2991943, -0.9602661, -0.98, 0.49, -0.42
26198, 0.3018799, -0.2991943, -0.9602661, -0.98, 0.49, -0.42
26284, 0.3029175, -0.2996826, -0.9603271, -0.91, 0.56, -0.49
26369, 0.3029175, -0.2996826, -0.9603271, -0.91, 0.56, -0.49
26454, 0.3029175, -0.2996826, -0.9603271, -0.91, 0.56, -0.49
26540, 0.3012085, -0.3013916, -0.9594727, -0.91, 0.63, -0.49
26625, 0.3012085, -0.3013916, -0.9594727, -0.91, 0.63, -0.49
26711, 0.3012085, -0.3013916, -0.9594727, -0.91, 0.63, -0.49
26796, 0.3010254, -0.3032227, -0.9595947, -0.84, 0.56, -0.42
26881, 0.3010254, -0.3032227, -0.9595947, -0.84, 0.56, -0.42
26967, 0.3010254, -0.3032227, -0.9595947, -0.84, 0.56, -0.42
27052, 0.3002319, -0.2996826, -0.9589844, -0.84, 0.49, -0.42
27137, 0.3002319, -0.2996826, -0.9589844, -0.84, 0.49, -0.42
27223, 0.3002319, -0.2996826, -0.9589844, -0.84, 0.49, -0.42
27308, 0.3009033, -0.3004761, -0.9594727, -1.12, 0.56, -0.49
27393, 0.3009033, -0.3004761, -0.9594727, -1.12, 0.56, -0.49
27479, 0.3009033, -0.3004761, -0.9594727, -1.12, 0.56, -0.49
27564, 0.3012695, -0.3024902, -0.9587402, -0.91, 0.63, -0.42
27649, 0.3012695, -0.3024902, -0.9587402, -0.91, 0.63, -0.42
27735, 0.3012695, -0.3024902, -0.9587402, -0.91, 0.63, -0.42
27820, 0.3013306, -0.3009033, -0.9568481, -0.91, 0.56, -0.49
27905, 0.3013306, -0.3009033, -0.9568481, -0.91, 0.56, -0.49
27991, 0.3013306, -0.3009033, -0.9568481, -0.91, 0.56, -0.49
28076, 0.3010254, -0.3017578, -0.9599609, -0.98, 0.49, -0.42
28161, 0.3010254, -0.3017578, -0.9599609, -0.98, 0.49, -0.42
28247, 0.3010254, -0.3017578, -0.9599609, -0.98, 0.49, -0.42
28332, 0.2993164, -0.3007202, -0.9570313, -0.84, 0.63, -0.35
28417, 0.2993164, -0.3007202, -0.9570313, -0.84, 0.63, -0.35
28503, 0.2993164, -0.3007202, -0.9570313, -0.84, 0.63, -0.35
28588, 0.3032227, -0.2996216, -0.9580688, -0.84, 0.56, -0.35
28673, 0.3032227, -0.2996216, -0.9580688, -0.84, 0.56, -0.35
28759, 0.3032227, -0.2996216, -0.9580688, -0.84, 0.56, -0.35
28844, 0.3043823, -0.3017578, -0.9584351, -0.84, 0.49, -0.42
28929, 0.3043823, -0.3017578, -0.9584351, -0.84, 0.49, -0.42
29015, 0.3043823, -0.3017578, -0.9584351, -0.84, 0.49, -0.42
29100, 0.3026733, -0.3012695, -0.9606934, -0.84, 0.56, -0.42
29185, 0.3026733, -0.3012695, -0.9606934, -0.84, 0.56, -0.42
29271, 0.3026733, -0.3012695, -0.9606934, -0.84, 0.56, -0.42
29356, 0.3015137, -0.3012085, -0.9577026, -0.98, 0.63, -0.49
29441, 0.3015137, -0.3012085, -0.9577026, -0.98, 0.63, -0.49
29527, 0.3015137, -0.3012085, -0.9577026, -0.98, 0.63, -0.49
29612, 0.3032837, -0.3018799, -0.9613037, -1.05, 0.63, -0.42
29697, 0.3032837, -0.3018799, -0.9613037, -1.05, 0.63, -0.42
29783, 0.3032837, -0.3018799, -0.9613037, -1.05, 0.63, -0.42
29868, 0.3028564, -0.3012695, -0.9588013, -0.98, 0.49, -0.35
29953, 0.3028564, -0.3012695, -0.9588013, -0.98, 0.49, -0.35
30039, 0.3028564, -0.3012695, -0.9588013, -0.98, 0.49, -0.35
30124, 0.303772, -0.3008423, -0.9599609, -0.84, 0.49, -0.35
30209, 0.303772, -0.3008423, -0.9599609, -0.84, 0.49, -0.35
30295, 0.303772, -0.3008423, -0.9599609, -0.84, 0.49, -0.35
30380, 0.3024902, -0.3001709, -0.9614868, -0.91, 0.56, -0.49
30465, 0.3024902, -0.3001709, -0.9614868, -0.91, 0.56, -0.49
30551, 0.3024902, -0.3001709, -0.9614868, -0.91, 0.56, -0.49
30636, 0.303894, -0.2999878, -0.9592285, -0.91, 0.77, -0.42
30721, 0.303894, -0.2999878, -0.9592285, -0.91, 0.77, -0.42
30807, 0.303894, -0.2999878, -0.9592285, -0.91, 0.77, -0.42
