427,2.137485
428,2.250417
429,2.36158
430,2.39215
431,2.413906
432,2.478478
433,2.539116
434,2.5543
435,2.606391
436,2.649585
437,2.688843
438,2.609844
439,2.365568
440,2.313012
441,2.23942
442,0.7499765
443,-1.657272
444,-1.31689
445,-3.471156
446,-4.329112
447,-6.254489
448,-6.897496
449,-8.45342
450,-7.443306
451,-9.141056
452,-10.80358
453,-9.663581
454,-9.856278
455,-11.12846
456,-10.92301
457,-9.690174
458,-8.625378
459,-7.626455
460,-6.710573
461,-5.938982
462,-5.217493
463,-4.081603
464,-3.105091
465,-2.16468
466,-1.883625
467,-1.66085
468,-1.493772
469,-1.339253
470,-1.282484
471,-1.243673
472,-1.217385
473,-1.195903
474,-1.203051
475,-1.158886
476,-1.095595
477,-1.074504
478,-1.076014
479,-1.044042
480,-1.006595
481,-0.3749897
482,0.3422032
483,0.5737398
484,1.123
485,0.9896595
486,0.201336
487,0.1479753
488,0.1526414
489,-0.1596704
490,-0.2485275
491,-0.2069492
492,-0.1577422
493,-0.1038015
494,-0.1021734
495,-0.07807107
496,-0.05661681
497,-0.02978819
498,-0.01810016
499,-0.01342893
500,0.01272699
501,0.07207326
502,0.09426285
503,0.1252928
504,0.1306
505,0.1520035
506,0.1376005
507,0.1500085
508,0.1540697
509,0.1740852
510,0.2029763
511,0.1911781
512,0.1980276
513,0.1922186
514,0.2271058
515,-0.9557632
516,-0.8501552
517,-0.490346
518,-0.3767811
519,-0.515626
520,-0.5716879
521,-0.07250832
522,-0.5763972
523,-1.918061
524,-3.07982
525,-2.671941
526,-2.229154
527,-1.842782
528,-1.544899
529,-1.365473
530,-1.056678
531,-0.7877023
532,-0.509221
533,-1.703176
534,-2.412167
535,-1.941416
536,-2.443437
537,-1.912959
538,-1.680843
539,-2.60732
540,-4.220107
541,-3.033556
542,-2.114846
543,-2.616562
544,-2.695518
545,-1.990701
546,-1.387124
547,-1.759592
548,-1.950681
549,-2.463278
550,-1.35246
551,-0.6178006
552,0.3282959
553,1.446631
554,1.950759
555,2.021179
556,1.964289
557,2.304163
558,3.094016
559,3.898866
560,3.704282
561,3.960055
562,4.568338
563,4.778471
564,4.45224
565,5.241086
566,5.476037
567,5.889122
568,5.497998
569,6.330981
570,7.113013
571,7.82994
572,7.480803
573,8.080854
574,8.614104
575,9.116614
576,9.524103
577,9.848245
578,9.730871
579,10.05193
580,10.25175
581,10.30053
582,10.34151
583,10.39643
584,10.05525
585,9.781557
586,9.428628
587,8.590235
588,8.254728
589,8.037266
590,7.799479
591,8.50378
592,7.67253
593,6.684755
594,7.011287
595,5.356901
596,3.729614
597,4.237642
598,2.918148
599,2.422597
600,1.379081
601,2.123535
602,2.786698
603,3.069058
604,3.192788
605,3.366169
606,3.830305
607,4.065761
608,4.406516
609,4.630806
610,3.738405
611,2.978067
612,2.12829
613,1.584109
614,1.642697
615,1.392412
616,-0.03052213
617,-0.2318295
618,-0.5436015
619,-0.7542213
620,-1.658812
621,-2.556167
622,-3.833771
623,-3.978889
624,-4.746244
625,-4.695151
626,-4.141397
627,-3.722423
628,-3.292961
629,-3.054092
630,-2.674317
631,-3.063077
632,-2.870509
633,-3.952101
634,-4.45485
635,-3.419461
636,-3.448083
637,-2.513058
638,-2.633513
639,-2.758207
640,-1.604718
641,-3.219686
642,-2.872921
643,-3.229351
644,-2.296502
645,-3.752736
646,-4.940649
647,-4.620722
648,-3.207034
649,-3.18452
650,-3.256833
651,-3.065844
652,-3.127636
653,-3.72604
654,-4.680677
655,-4.900264
656,-3.567017
657,-3.125309
658,-2.067596
659,-1.950947
660,-0.7968388
661,-0.8888074
662,-0.6065751
663,-0.3560327
664,-0.3227042
665,-1.066957
666,-1.130994
667,-1.936237
668,-1.121858
669,-1.882319
670,-1.967335
671,-2.459006
672,-2.459383
673,-2.892535
674,-1.250352
675,-3.005758
676,-3.213569
677,-2.650361
678,-2.980617
679,-1.285576
680,0.6013666
681,0.8065126
682,-1.385905
683,-4.383619
684,-4.030509
685,-1.690166
686,0.09550451
687,2.109174
688,3.874196
689,2.36081
690,2.239314
691,-0.01364423
692,0.3858003
693,1.870858
694,2.159311
695,2.32955
696,4.297446
697,2.271004
698,2.233747
699,2.7228
700,3.075395
701,5.123457
702,2.340965
703,2.924655
704,0.4287987
705,1.024207
706,1.279477
707,1.284524
708,1.400892
709,0.07841529
710,0.2040726
711,1.126274
712,2.74523
713,6.086936
714,9.056005
715,11.18121
716,12.91914
717,15.52739
718,17.49184
719,19.73126
720,19.63332
721,19.15301
722,19.89281
723,20.01157
724,21.49147
725,23.51443
726,25.56381
727,25.45424
728,25.7062
729,27.25059
730,28.88596
731,29.75154
732,30.49205
733,31.19863
734,31.88504
735,32.5342
736,33.14803
737,33.68621
738,34.0996
739,34.49066
740,34.98461
741,35.29043
742,35.65919
743,35.28303
744,35.70834
745,36.07754
746,36.44117
747,36.62141
748,36.93076
749,36.53955
750,36.90477
751,37.38771
752,37.81265
753,38.11518
754,38.41188
755,38.70622
756,39.02984
757,39.32314
758,39.64137
759,39.94646
760,40.15014
761,40.44275
762,40.57324
763,40.85536
764,41.12844
765,41.35417
766,41.6143
767,41.73858
768,41.94955
769,42.06735
770,42.21327
771,42.31497
772,42.50565
773,42.79274
774,43.10648
775,43.35064
776,43.59731
777,43.76178
778,44.07958
779,44.81062
780,44.96804
781,45.64814
782,46.20277
783,46.93094
784,46.93768
785,46.97172
786,46.96959
787,47.01926
788,47.10628
789,47.13872
790,47.13948
791,47.20453
792,47.27295
793,47.95357
794,48.58127
795,49.14161
796,49.60571
797,49.33292
798,49.06306
799,48.78896
800,48.57219
801,48.413
802,48.79074
803,48.75979
804,48.31649
805,47.87625
806,47.33067
807,46.86346
808,46.43292
809,46.13849
810,44.99405
811,44.54309
812,44.11502
813,43.66642
814,43.16864
815,43.01588
816,42.5109
817,42.03148
818,42.16507
819,41.60499
820,41.03392
821,40.80267
822,40.59207
823,40.08033
824,38.92999
825,37.82985
826,37.46574
827,37.45042
828,36.75893
829,36.77465
830,36.85315
831,36.86317
832,36.07171
833,35.42929
834,34.62874
835,34.13387
836,33.35716
837,32.64543
838,32.58397
839,32.53604
840,32.29059
841,30.78503
842,29.95585
843,27.87245
844,25.76193
845,24.27032
846,23.84444
847,22.1073
848,21.89836
849,20.15096
850,19.99312
851,19.70587
852,19.53761
853,19.35929
854,19.04661
855,18.31651
856,18.2567
857,18.36964
858,17.24157
859,16.56923
860,16.41635
861,14.38637
862,14.59871
863,11.41984
864,10.60141
865,10.49159
866,10.81491
867,7.847146
868,8.488047
869,8.865337
870,9.161679
871,9.370304
872,8.473343
873,6.912848
874,5.56232
875,4.17265
876,2.689621
877,-0.2132153
878,-2.737189
879,-4.275096
880,-4.807881
881,-6.531311
882,-6.999399
883,-7.240238
884,-7.353654
885,-7.706789
886,-8.004117
887,-6.202013
888,-4.398172
889,-4.820262
890,-3.830075
891,-2.985528
892,-4.223035
893,-4.778153
894,-3.278995
895,-2.217184
896,-1.660822
897,-1.206932
898,-0.7516003
899,-0.4505956
900,-0.1973575
901,-1.084548
902,-1.124487
903,-1.158145
904,-0.689854
905,-0.9724036
906,-2.378134
907,-4.301225
908,-4.881062
909,-6.091533
910,-5.385365
911,-4.726014
912,-3.915668
913,-4.124642
914,-4.010745
915,-4.05466
916,-4.016314
917,-3.618152
918,-3.307555
919,-3.122647
920,-2.930471
921,-2.746861
922,-2.579038
923,-2.43802
924,-2.31102
925,-2.217263
926,-2.624312
927,-2.811557
928,-3.042055
929,-3.748488
930,-4.443292
931,-4.701806
932,-4.923866
933,-6.604462
934,-8.114923
935,-9.397669
936,-9.113711
937,-9.365095
938,-12.0569
939,-12.35718
940,-12.8985
941,-13.62149
942,-14.04462
943,-13.20147
944,-13.8491
945,-13.19969
946,-13.85236
947,-14.29058
948,-14.79091
949,-13.07328
950,-11.41822
951,-10.06259
952,-9.435296
953,-9.144269
954,-8.595697
955,-8.82832
956,-10.06433
957,-10.01653
958,-9.954872
959,-9.307434
960,-8.130659
961,-7.603515
962,-7.161549
963,-6.830741
964,-6.514852
965,-6.204912
966,-5.925364
967,-5.755426
968,-5.589841
969,-5.480409
970,-5.363785
971,-5.21561
972,-5.175182
973,-5.042116
974,-4.988338
975,-4.963115
976,-4.400192
977,-4.400399
978,-5.239611
979,-5.697528
980,-5.625556
981,-5.061341
982,-4.884679
983,-4.434371
984,-4.047316
985,-4.076024
986,-3.684747
987,-3.716653
988,-3.533051
989,-3.375588
990,-3.492312
991,-3.675171
992,-4.930489
993,-4.668106
994,-4.794466
995,-4.275798
996,-4.404674
997,-3.716094
998,-3.481664
999,-3.079471
