0;0.9925638;;;
1;0.9925638;;;
2;0.9869624;;;
3;0.9869624;;;
4;0.9869624;;;
5;0.9982281;;;
6;0.9982281;;;
7;0.9982281;;;
8;1.000.955;;;0,9925638000000
9;1.000.955;;;0,9925638000000
10;1.000.955;;;0,9869624000000
11;0.9970168;;;0,9869624000000
12;0.9970168;;;0,9869624000000
13;0.9970168;;;0,9982281000000
14;0.9858683;;;0,9982281000000
15;0.9858683;;;0,9982281000000
16;0.9858683;;;1,0009550000000
17;0.9866063;;;1,0009550000000
18;0.9866063;;;1,0009550000000
19;0.9866063;;;0,9970168000000
20;0.9828001;;;0,9970168000000
21;0.9828001;;;0,9970168000000
22;0.9828001;;;0,9858683000000
23;0.9708153;;;0,9858683000000
24;0.9708153;;;0,9858683000000
25;0.9708153;;;0,9866063000000
26;0.9490951;;;0,9866063000000
27;0.9490951;;;0,9866063000000
28;0.9490951;;;0,9828001000000
29;0.9338388;;;0,9828001000000
30;0.9338388;;;0,9828001000000
31;0.9338388;;;0,9708153000000
32;0.9138216;;;0,9708153000000
33;0.9138216;;;0,9708153000000
34;0.9138216;;;0,9490951000000
35;0.896687;;;0,9490951000000
36;0.896687;;;0,9490951000000
37;0.896687;;;0,9338388000000
38;0.8708985;;;0,9338388000000
39;0.8708985;;;0,9338388000000
40;0.8708985;;;0,9138216000000
41;0.8732247;;;0,9138216000000
42;0.8732247;;;0,9138216000000
43;0.8732247;;;0,8966870000000
44;0.8667485;;;0,8966870000000
45;0.8667485;;;0,8966870000000
46;0.8667485;;;0,8708985000000
47;1.538.952;;;0,8708985000000
48;1.538.952;;;0,8708985000000
49;1.538.952;;;0,8732247000000
50;2.329.372;;;0,8732247000000
;;;;0,8732247000000
;;;;0,8667485000000
;;;;0,8667485000000
;;;;0,8667485000000
;;;;1,5389520000000
;;;;1,5389520000000
;;;;
;;;;0,973545533
